gid,time,value,lon,lat
416,2017-03-01 00:00:00-08,40.12488564758882,-118.11972515248296,34.15511987108819
427,2017-03-01 00:00:00-08,41.25646725722206,-118.35635770732485,34.1196725834298
126,2017-03-01 00:00:00-08,39.900044229111565,-118.30888104418854,33.90816243659894
499,2017-03-01 00:00:00-08,40.06556900598914,-118.51779189706275,34.14777371296943
432,2017-03-01 00:00:00-08,40.28021896936795,-118.26716395430533,34.13907553758417
419,2017-03-01 00:00:00-08,40.43669792231403,-118.49896822005438,34.08847160971233
467,2017-03-01 00:00:00-08,39.959360870711244,-118.38355122068243,34.1454463059025
600,2017-03-01 00:00:00-08,39.467733476798884,-118.43517115279428,34.308608504026495
238,2017-03-01 00:00:00-08,39.069055559188506,-118.28340181562511,34.00877588286061
592,2017-03-01 00:00:00-08,39.866106514639554,-118.46621074359385,34.28596469677998
345,2017-03-01 00:00:00-08,39.96555957568899,-118.4670612005158,34.047905021627976
405,2017-03-01 00:00:00-08,41.017638352217816,-118.31601874723295,34.112608712657845
283,2017-03-01 00:00:00-08,38.818796947315725,-118.27489304225678,34.0423165728118
507,2017-03-01 00:00:00-08,40.18826918627628,-118.37507276505171,34.179003645768425
134,2017-03-01 00:00:00-08,39.64593334416189,-118.16654329249617,33.9390944179415
324,2017-03-01 00:00:00-08,38.85066433517,-118.39112584948352,34.04867770407327
46,2017-03-01 00:00:00-08,40.28021896936795,-118.24547264419209,33.82693504743108
138,2017-03-01 00:00:00-08,38.61669325614388,-118.36688916827771,33.911339480054906
373,2017-03-01 00:00:00-08,38.702158830666335,-118.45394034275196,34.06663637732292
533,2017-03-01 00:00:00-08,40.2584077991922,-118.4201467021004,34.20087729243523
219,2017-03-01 00:00:00-08,40.12349821659115,-118.26094166081187,33.99781593777978
305,2017-03-01 00:00:00-08,39.31605316046783,-118.2973690740486,34.05327444018336
411,2017-03-01 00:00:00-08,39.04429405726341,-118.2089780419286,34.13584175235817
28,2017-03-01 00:00:00-08,39.4081119554295,-118.31188410986434,33.79661736122216
270,2017-03-01 00:00:00-08,39.63601275472268,-118.1098204351709,34.0622162720539
61,2017-03-01 00:00:00-08,40.05056627691063,-118.21456027391383,33.84949423663538
89,2017-03-01 00:00:00-08,39.91813351482585,-118.1882534882406,33.886878471527005
318,2017-03-01 00:00:00-08,38.95791390404837,-118.49797942977654,34.02526267983152
25,2017-03-01 00:00:00-08,39.67069484608699,-118.3651473034989,33.78496942618189
496,2017-03-01 00:00:00-08,39.809767380609046,-118.22757656910798,34.1952008074261
136,2017-03-01 00:00:00-08,38.26416927019015,-118.40245000455069,33.90355674797833
319,2017-03-01 00:00:00-08,38.706578540022036,-118.48017528825537,34.02917268099125
288,2017-03-01 00:00:00-08,40.08881612522684,-118.18577265784577,34.06164747264863
330,2017-03-01 00:00:00-08,39.39893574288257,-118.28420346992642,34.0719846944975
513,2017-03-01 00:00:00-08,39.35140063295284,-118.26795288069299,34.20229977551644
150,2017-03-01 00:00:00-08,40.12969692156889,-118.42490233645596,33.91448436775418
108,2017-03-01 00:00:00-08,38.447581346136175,-118.35756558714873,33.88168774117423
567,2017-03-01 00:00:00-08,38.724667825736326,-118.48780862869448,34.23365307871732
49,2017-03-01 00:00:00-08,40.14704183039088,-118.19215964695654,33.838522870829905
224,2017-03-01 00:00:00-08,39.66568158546109,-118.17187218599894,34.017133375609674
484,2017-03-01 00:00:00-08,39.198510813704104,-118.44175247237017,34.14858327932569
48,2017-03-01 00:00:00-08,39.92805410426506,-118.2099325322839,33.83466325650122
97,2017-03-01 00:00:00-08,40.01391419424898,-118.29958151992216,33.878505714218775
519,2017-03-01 00:00:00-08,39.31605316046783,-118.41545442696471,34.18604564881735
551,2017-03-01 00:00:00-08,39.8043130525236,-118.37127043968714,34.227396914707455
280,2017-03-01 00:00:00-08,39.890868016564646,-118.32834246174333,34.03068199219194
256,2017-03-01 00:00:00-08,39.598398234232164,-118.35929657569666,34.00808134988256
32,2017-03-01 00:00:00-08,40.041956513176004,-118.24084003907463,33.81210608425917
255,2017-03-01 00:00:00-08,40.29447732155417,-118.37710203978236,34.00419205497899
54,2017-03-01 00:00:00-08,39.42369724480767,-118.33894121261159,33.822386845389
393,2017-03-01 00:00:00-08,39.93611375147354,-118.56551274593708,34.05797768876764
438,2017-03-01 00:00:00-08,38.40904599422847,-118.16006855934378,34.16225980689625
22,2017-03-01 00:00:00-08,39.917016949487405,-118.41839343966565,33.773294600073285
539,2017-03-01 00:00:00-08,40.41860863659974,-118.31300894598323,34.22422035574402
389,2017-03-01 00:00:00-08,40.72120099501727,-118.16864451720792,34.12872097681347
338,2017-03-01 00:00:00-08,39.47785605288393,-118.14153371758057,34.10289241684786
119,2017-03-01 00:00:00-08,39.17876257240492,-118.16191964515593,33.92425876301086
76,2017-03-01 00:00:00-08,39.91813351482585,-118.1836287324291,33.87204525897683
399,2017-03-01 00:00:00-08,40.07474521853606,-118.42299074252816,34.08926746449004
99,2017-03-01 00:00:00-08,39.89384552413382,-118.26402195802571,33.886253092358295
205,2017-03-01 00:00:00-08,39.40265762734405,-118.14942629981358,34.006149344390465
236,2017-03-01 00:00:00-08,38.05260586344711,-118.31901930087592,34.00102009567096
310,2017-03-01 00:00:00-08,38.706578540022036,-118.20824121036196,34.072624852657235
566,2017-03-01 00:00:00-08,39.66195970099961,-118.32235838917384,34.253895047431286
117,2017-03-01 00:00:00-08,38.73012215382177,-118.19750866164671,33.91654554850927
392,2017-03-01 00:00:00-08,39.14594142327134,-118.11509731123591,34.14027613398308
552,2017-03-01 00:00:00-08,40.01141019791288,-118.35340978048187,34.231286822907485
395,2017-03-01 00:00:00-08,40.05564841654993,-118.49426710761716,34.07364657731714
80,2017-03-01 00:00:00-08,39.204709518681845,-118.34824960495126,33.852036860190225
249,2017-03-01 00:00:00-08,39.598398234232164,-118.48389472217002,33.98079332781691
455,2017-03-01 00:00:00-08,40.54094435472041,-118.2361251865067,34.16165443360136
337,2017-03-01 00:00:00-08,40.12349821659115,-118.15937407984998,34.09903947670503
241,2017-03-01 00:00:00-08,41.368906087601054,-118.22996133601319,34.02038705389526
130,2017-03-01 00:00:00-08,39.39273703790484,-118.23772730940885,33.923652408606024
269,2017-03-01 00:00:00-08,39.90515354457071,-118.12765248243848,34.058369021863676
204,2017-03-01 00:00:00-08,39.814233641962815,-118.16724248166703,34.002295761294775
16,2017-03-01 00:00:00-08,38.66460680724435,-118.27172839279419,33.78954076121089
92,2017-03-01 00:00:00-08,39.79854804559403,-118.38844724026987,33.8590848826311
371,2017-03-01 00:00:00-08,40.14964714951391,-118.48956791560424,34.058821744371606
9,2017-03-01 00:00:00-08,39.91813351482585,-118.19606061803131,33.79017164324534
327,2017-03-01 00:00:00-08,40.18826918627628,-118.33767324368196,34.06034471120302
265,2017-03-01 00:00:00-08,40.09501483020459,-118.19896174873297,34.04294995803796
175,2017-03-01 00:00:00-08,40.00372947796372,-118.32284456351329,33.95264912109951
300,2017-03-01 00:00:00-08,39.11741017774851,-118.38644933668128,34.03384894981009
372,2017-03-01 00:00:00-08,39.20535257278722,-118.47175508822737,34.06273056084309
508,2017-03-01 00:00:00-08,39.54746547236898,-118.35722423586635,34.1828938573769
30,2017-03-01 00:00:00-08,39.69542390423855,-118.27636585332017,33.804367704202356
328,2017-03-01 00:00:00-08,39.76513464651052,-118.31985189173747,34.06422770904114
439,2017-03-01 00:00:00-08,38.763687679847635,-118.14221267322371,34.16611331460755
247,2017-03-01 00:00:00-08,39.80059116806213,-118.1230291877476,34.04352830480402
497,2017-03-01 00:00:00-08,39.82971760855407,-118.20971615943421,34.19906603777386
536,2017-03-01 00:00:00-08,39.09831337576237,-118.36658645429553,34.21256236866451
433,2017-03-01 00:00:00-08,39.76513464651052,-118.2493194803613,34.14294710619105
553,2017-03-01 00:00:00-08,40.04747972027486,-118.33554720347965,34.235173719962155
200,2017-03-01 00:00:00-08,40.30780385135266,-118.2384882847117,33.98685140287643
306,2017-03-01 00:00:00-08,39.33797334251357,-118.27954730466145,34.057150531180994
1,2017-03-01 00:00:00-08,40.06668557132758,-118.20919791864969,33.771482534192245
39,2017-03-01 00:00:00-08,40.89810368714144,-118.36980349577527,33.799792080727656
260,2017-03-01 00:00:00-08,37.7597576399439,-118.28805566628871,34.0236085287435
77,2017-03-01 00:00:00-08,39.973249035018526,-118.4015475317589,33.840369118779094
495,2017-03-01 00:00:00-08,40.037559130835646,-118.24543507272546,34.19133256520092
464,2017-03-01 00:00:00-08,39.37866613121405,-118.43705916232283,34.133754029355096
155,2017-03-01 00:00:00-08,38.978778710685994,-118.33597861016709,33.93393822831189
8,2017-03-01 00:00:00-08,40.05676498188837,-118.21382149531902,33.78631172858295
234,2017-03-01 00:00:00-08,39.56232871187019,-118.35462917417831,33.99325230857836
394,2017-03-01 00:00:00-08,40.30724266779843,-118.51208140077256,34.06973385387739
57,2017-03-01 00:00:00-08,39.875282727186466,-118.28564644377792,33.83402225230103
21,2017-03-01 00:00:00-08,39.875282727186466,-118.18291657169,33.808859778764564
385,2017-03-01 00:00:00-08,40.02949948362716,-118.2400142148179,34.113271968020825
251,2017-03-01 00:00:00-08,39.63156594290908,-118.44830480771303,33.98860489168661
504,2017-03-01 00:00:00-08,37.92389498582381,-118.42860684753754,34.16731496524126
15,2017-03-01 00:00:00-08,38.73012215382177,-118.28948509681209,33.78566798524741
261,2017-03-01 00:00:00-08,37.76595634492165,-118.27024068157274,34.027482820429356
106,2017-03-01 00:00:00-08,38.757488974869894,-118.39311292590848,33.873908623861716
35,2017-03-01 00:00:00-08,39.875282727186466,-118.18753716754598,33.82369121396861
293,2017-03-01 00:00:00-08,39.37866613121405,-118.5110814536026,34.00652726783497
287,2017-03-01 00:00:00-08,39.39273703790483,-118.20360053105804,34.05778730211198
146,2017-03-01 00:00:00-08,39.83601763631873,-118.22456983705065,33.942350588336765
390,2017-03-01 00:00:00-08,39.41516408636612,-118.15079734492232,34.132575706281216
571,2017-03-01 00:00:00-08,39.10823396520159,-118.41637335313314,34.24927412271433
514,2017-03-01 00:00:00-08,39.34148004351363,-118.25009287613588,34.20617192718083
245,2017-03-01 00:00:00-08,39.610173513177536,-118.15868080966281,34.035826573283465
40,2017-03-01 00:00:00-08,40.12349821659115,-118.35204762540971,33.80367861762657
468,2017-03-01 00:00:00-08,40.02949948362716,-118.36571140734092,34.14933771999987
407,2017-03-01 00:00:00-08,41.26228952159629,-118.28034613392697,34.120365088450704
50,2017-03-01 00:00:00-08,39.23011407471232,-118.1743848769488,33.84237949093506
51,2017-03-01 00:00:00-08,40.4404198067755,-118.39221892465814,33.810724525198395
87,2017-03-01 00:00:00-08,39.67113591354653,-118.22382141925534,33.87915685426955
141,2017-03-01 00:00:00-08,38.978778710685994,-118.31353365177196,33.9229911190117
123,2017-03-01 00:00:00-08,39.18397478098793,-118.36222642727911,33.89651350389557
480,2017-03-01 00:00:00-08,40.0593703010114,-118.5130830914179,34.132947893186646
156,2017-03-01 00:00:00-08,38.871750504631684,-118.31818815783495,33.937820014190834
213,2017-03-01 00:00:00-08,39.739628767693134,-118.3677623735422,33.97453598533482
369,2017-03-01 00:00:00-08,39.59206677849029,-118.52518781135755,34.050995113742346
227,2017-03-01 00:00:00-08,39.66195970099961,-118.11840778301156,34.02868779677649
420,2017-03-01 00:00:00-08,39.799474602723684,-118.4811486190951,34.092382240069185
562,2017-03-01 00:00:00-08,39.8043130525236,-118.39381849033833,34.23833783155243
482,2017-03-01 00:00:00-08,39.68810863392237,-118.47742162723534,34.14077159405727
12,2017-03-01 00:00:00-08,40.05564841654993,-118.34274386737265,33.77403172263392
347,2017-03-01 00:00:00-08,40.24282250981402,-118.43143656613928,34.05571184250606
474,2017-03-01 00:00:00-08,40.14592526505244,-118.25863236593595,34.17262304479999
122,2017-03-01 00:00:00-08,38.699877840853176,-118.38000442147154,33.89262453817402
217,2017-03-01 00:00:00-08,39.42369724480767,-118.29655617087474,33.990067951618606
95,2017-03-01 00:00:00-08,38.77165438947687,-118.33513350150893,33.87074635981247
102,2017-03-01 00:00:00-08,39.900044229111565,-118.21066842267709,33.89785169415594
161,2017-03-01 00:00:00-08,39.83601763631873,-118.22920742550643,33.95718398119257
417,2017-03-01 00:00:00-08,39.93065942338809,-118.10186888325813,34.15896646102432
451,2017-03-01 00:00:00-08,40.83631022502548,-118.30751287910931,34.14615854889559
275,2017-03-01 00:00:00-08,39.11368829328704,-118.41738670648596,34.01123100584059
574,2017-03-01 00:00:00-08,40.63325859997856,-118.36277669377378,34.260958294621766
118,2017-03-01 00:00:00-08,39.64593334416189,-118.17971509738247,33.92040365510709
96,2017-03-01 00:00:00-08,39.42369724480767,-118.31735845884155,33.8746275337655
547,2017-03-01 00:00:00-08,40.24654439427549,-118.44269387476483,34.211807181866575
19,2017-03-01 00:00:00-08,39.91813351482585,-118.21844695564258,33.801141146455855
115,2017-03-01 00:00:00-08,39.62784405844761,-118.23309012156521,33.90882034149014
42,2017-03-01 00:00:00-08,39.20396514178955,-118.31653020013566,33.81144272346512
326,2017-03-01 00:00:00-08,40.18826918627628,-118.3554926880754,34.05645871071628
386,2017-03-01 00:00:00-08,39.537567209945095,-118.22217464152678,34.11713873272546
548,2017-03-01 00:00:00-08,40.02755666814967,-118.42484089863213,34.21570912894064
154,2017-03-01 00:00:00-08,39.31649422792738,-118.3537671617076,33.93005344626409
463,2017-03-01 00:00:00-08,39.2209378621654,-118.45489130613123,34.12985059432396
531,2017-03-01 00:00:00-08,38.74942932766142,-118.45584392896912,34.19307219969925
505,2017-03-01 00:00:00-08,39.739187700233586,-118.41076407207282,34.17121419912988
165,2017-03-01 00:00:00-08,40.137865617843964,-118.15798874562661,33.97262116594025
127,2017-03-01 00:00:00-08,39.894589901026116,-118.29109545356887,33.91203942412025
45,2017-03-01 00:00:00-08,39.890868016564646,-118.26323986842257,33.82306645381939
377,2017-03-01 00:00:00-08,41.19861374050417,-118.38266220342628,34.08222963189746
506,2017-03-01 00:00:00-08,39.88140830099344,-118.39291937751584,34.175110426162576
131,2017-03-01 00:00:00-08,39.869828399101024,-118.21993414118174,33.927517408854364
230,2017-03-01 00:00:00-08,40.20508977970976,-118.42582604722269,33.97768075287943
560,2017-03-01 00:00:00-08,39.41183383989097,-118.4295370177131,34.23054115729045
83,2017-03-01 00:00:00-08,39.819687970048264,-118.29493460097223,33.863677676323576
93,2017-03-01 00:00:00-08,39.00428458950338,-118.37067789339515,33.86297503367728
569,2017-03-01 00:00:00-08,39.89458990102612,-118.4520948430035,34.24146961996919
604,2017-03-01 00:00:00-08,39.206679509979175,-118.45775417042499,34.31953729766757
543,2017-03-01 00:00:00-08,39.23383595917379,-118.24154547408732,34.23972217325435
525,2017-03-01 00:00:00-08,39.689116150194224,-118.30833709636136,34.20938329980199
81,2017-03-01 00:00:00-08,39.194788929242634,-118.3304798328594,33.85592012468917
244,2017-03-01 00:00:00-08,39.73590688323166,-118.17650378271634,34.031971199632544
208,2017-03-01 00:00:00-08,40.07474521853606,-118.45672724697172,33.95505358570339
121,2017-03-01 00:00:00-08,38.39540352032779,-118.39778051362323,33.88873257932287
166,2017-03-01 00:00:00-08,39.33342039630515,-118.14017935022783,33.97647295896439
229,2017-03-01 00:00:00-08,40.08271035782834,-118.44362049329536,33.97378037112783
63,2017-03-01 00:00:00-08,39.20396514178955,-118.17900586237421,33.857212265101204
84,2017-03-01 00:00:00-08,39.690232715532666,-118.27715914352356,33.867551962325
11,2017-03-01 00:00:00-08,39.44178653052195,-118.36049300649749,33.770146992077215
298,2017-03-01 00:00:00-08,39.71744740963843,-118.42206808034994,34.026057747767034
133,2017-03-01 00:00:00-08,39.44550841498342,-118.18434213154433,33.935238414087
412,2017-03-01 00:00:00-08,39.12880007143214,-118.19113126224157,34.139703396760396
334,2017-03-01 00:00:00-08,39.194788929242634,-118.21288378778225,34.087462608634276
402,2017-03-01 00:00:00-08,41.135180698981536,-118.3695133496267,34.100951606952314
415,2017-03-01 00:00:00-08,38.443161636780474,-118.13757952618812,34.15127026912899
60,2017-03-01 00:00:00-08,40.26212968365367,-118.23233464979569,33.84563073062962
47,2017-03-01 00:00:00-08,40.03322136808863,-118.22770353175429,33.83080064851338
268,2017-03-01 00:00:00-08,39.42369724480767,-118.14548263861782,34.05451876480262
401,2017-03-01 00:00:00-08,41.10903176605878,-118.38734106100316,34.09705989612248
586,2017-03-01 00:00:00-08,39.890868016564646,-118.47936818069208,34.26722423929395
173,2017-03-01 00:00:00-08,39.894589901026116,-118.35843032883467,33.9448807491845
246,2017-03-01 00:00:00-08,39.76513464651052,-118.14085594427718,34.03967894186205
461,2017-03-01 00:00:00-08,39.212878214956916,-118.49054983155143,34.12203471341835
486,2017-03-01 00:00:00-08,39.959360870711244,-118.40607563627336,34.15638294441517
147,2017-03-01 00:00:00-08,39.47413416842246,-118.20677139162751,33.94621348776142
589,2017-03-01 00:00:00-08,39.66195970099961,-118.42576840099902,34.27894093779019
103,2017-03-01 00:00:00-08,39.91813351482585,-118.19288013093684,33.90171190171636
242,2017-03-01 00:00:00-08,39.67113591354653,-118.21214404707756,34.02425143937316
351,2017-03-01 00:00:00-08,40.18826918627628,-118.36016433166779,34.07128947409254
365,2017-03-01 00:00:00-08,39.17256386742717,-118.11047136437087,34.12543259991476
581,2017-03-01 00:00:00-08,39.194788929242634,-118.42106991465315,34.26410743583492
26,2017-03-01 00:00:00-08,40.14964714951391,-118.34739479933776,33.78885505984873
196,2017-03-01 00:00:00-08,39.20768702625103,-118.3097037519594,33.971359029949824
73,2017-03-01 00:00:00-08,40.04239758063555,-118.23696765599772,33.86046103209141
212,2017-03-01 00:00:00-08,39.76513464651051,-118.38555916369612,33.97064549833588
152,2017-03-01 00:00:00-08,39.083422960441325,-118.38933855771245,33.92227489593512
297,2017-03-01 00:00:00-08,38.278977738902505,-118.43987458431506,34.02215764776156
564,2017-03-01 00:00:00-08,40.04944971157219,-118.35809227765331,34.246122463121345
583,2017-03-01 00:00:00-08,40.853633757102045,-118.38533391439144,34.271901701914224
94,2017-03-01 00:00:00-08,38.50243172638209,-118.352906646751,33.866862192927144
183,2017-03-01 00:00:00-08,40.14704183039088,-118.18042556650099,33.98360266722724
316,2017-03-01 00:00:00-08,40.09501483020459,-118.10122514924004,34.09574614504918
177,2017-03-01 00:00:00-08,39.55357123976748,-118.28725119518585,33.96040550339766
431,2017-03-01 00:00:00-08,41.05715889338204,-118.28500652205281,34.1352009608118
596,2017-03-01 00:00:00-08,40.0593703010114,-118.5066609270638,34.292972973663204
558,2017-03-01 00:00:00-08,40.085094240765365,-118.465247850276,34.222732444907614
491,2017-03-01 00:00:00-08,39.550593732198294,-118.31685000279533,34.175829488877035
478,2017-03-01 00:00:00-08,39.35150968201944,-118.18720817659242,34.18808640080079
129,2017-03-01 00:00:00-08,39.39273703790484,-118.25551858500152,33.91978441069024
450,2017-03-01 00:00:00-08,41.00205306283964,-118.32535503093759,34.14227705705193
384,2017-03-01 00:00:00-08,40.65134788569284,-118.25785188538582,34.10940219592264
14,2017-03-01 00:00:00-08,39.39893574288257,-118.3072399113611,33.78179221978587
599,2017-03-01 00:00:00-08,39.890868016564646,-118.45304649178122,34.304704140174685
561,2017-03-01 00:00:00-08,39.813489265070515,-118.41167871528367,34.23444099947247
162,2017-03-01 00:00:00-08,39.44178653052195,-118.21140559316068,33.96104777814772
354,2017-03-01 00:00:00-08,39.198510813704104,-118.3066900979857,34.08294117092734
7,2017-03-01 00:00:00-08,39.809767380609046,-118.23158048895266,33.78244882282876
145,2017-03-01 00:00:00-08,39.3279660682197,-118.24236638988704,33.938484690010675
53,2017-03-01 00:00:00-08,40.13341880603036,-118.35670234671929,33.81850239493308
356,2017-03-01 00:00:00-08,39.42741912926914,-118.2710310752566,34.09069394749427
218,2017-03-01 00:00:00-08,39.894589901026116,-118.27874986558739,33.99394344492053
588,2017-03-01 00:00:00-08,39.875282727186466,-118.4436369217969,34.275038382970685
559,2017-03-01 00:00:00-08,40.09873671466606,-118.44739339643931,34.226638305578135
554,2017-03-01 00:00:00-08,40.04747972027486,-118.31768270987077,34.2390576053015
120,2017-03-01 00:00:00-08,39.449846177730436,-118.41555470256236,33.88483762791112
149,2017-03-01 00:00:00-08,40.151508091744645,-118.1711688277466,33.953930287645576
434,2017-03-01 00:00:00-08,39.890868016564646,-118.23147310140985,34.14681566606497
286,2017-03-01 00:00:00-08,38.97580120311681,-118.22142650729154,34.05392412629391
366,2017-03-01 00:00:00-08,40.06556900598914,-118.57860323986652,34.03923268217551
2,2017-03-01 00:00:00-08,39.70212329626921,-118.1914404130741,33.77534155132226
473,2017-03-01 00:00:00-08,39.42741912926914,-118.27648364801276,34.168749679200175
187,2017-03-01 00:00:00-08,39.900044229111565,-118.10917063887398,33.99900741197082
214,2017-03-01 00:00:00-08,39.27245799593616,-118.34996367800554,33.97842347473113
421,2017-03-01 00:00:00-08,39.13066101366288,-118.46332709773897,34.09628986910009
258,2017-03-01 00:00:00-08,38.72141945250792,-118.32367992924608,34.0158509406007
34,2017-03-01 00:00:00-08,40.05676498188837,-118.20530667651099,33.81983249686865
580,2017-03-01 00:00:00-08,39.67113591354653,-118.43893502814005,34.26020578534939
487,2017-03-01 00:00:00-08,39.29054728165044,-118.38823434072043,34.160278267964294
336,2017-03-01 00:00:00-08,40.11977633212968,-118.17721254643354,34.09518352824503
414,2017-03-01 00:00:00-08,39.24734568231033,-118.15543200317876,34.147417655711294
501,2017-03-01 00:00:00-08,40.020323271080244,-118.48212364754089,34.15559922815517
591,2017-03-01 00:00:00-08,39.917016949487405,-118.48407881504595,34.28205521366638
341,2017-03-01 00:00:00-08,39.23085845160461,-118.53828745645944,34.03225539255441
440,2017-03-01 00:00:00-08,40.06556900598914,-118.5036712540661,34.10329684051652
542,2017-03-01 00:00:00-08,38.968858121246775,-118.2594142092867,34.23585123828986
313,2017-03-01 00:00:00-08,39.900044229111565,-118.15474170526879,34.08419903326329
235,2017-03-01 00:00:00-08,38.058804568424854,-118.33682518961054,33.99713770182848
565,2017-03-01 00:00:00-08,40.197869017309785,-118.34022629229258,34.250010261468816
153,2017-03-01 00:00:00-08,39.431059067121915,-118.37155381128095,33.926165668615646
109,2017-03-01 00:00:00-08,39.22465974662687,-118.33978906758396,33.88557281056774
143,2017-03-01 00:00:00-08,38.99934481691655,-118.27795381307911,33.93074389891739
132,2017-03-01 00:00:00-08,38.94365555186214,-118.20213908150002,33.931379410869724
545,2017-03-01 00:00:00-08,38.6591524791589,-118.47839405464055,34.203994263421635
430,2017-03-01 00:00:00-08,40.61360061443819,-118.30284718241545,34.13132337644177
475,2017-03-01 00:00:00-08,40.041281015297116,-118.24077917656396,34.17649340032717
557,2017-03-01 00:00:00-08,39.8846693115869,-118.4831003780377,34.21882357585137
169,2017-03-01 00:00:00-08,40.29819920601564,-118.42957901282422,33.92930805469261
379,2017-03-01 00:00:00-08,39.95237797565632,-118.34701165582618,34.09000824438904
90,2017-03-01 00:00:00-08,39.45096274306887,-118.17046669181691,33.89073478524928
137,2017-03-01 00:00:00-08,38.66401030513703,-118.38467053800305,33.907449610914774
578,2017-03-01 00:00:00-08,39.42880656026681,-118.47465947588422,34.25239345234707
470,2017-03-01 00:00:00-08,40.474312442804546,-118.3300260385738,34.15711152764545
481,2017-03-01 00:00:00-08,40.05564841654993,-118.49525332125212,34.13686124528594
124,2017-03-01 00:00:00-08,39.20768702625103,-118.3444465322186,33.900399475918995
342,2017-03-01 00:00:00-08,39.19851081370411,-118.52048377201281,34.036172296807024
151,2017-03-01 00:00:00-08,38.96024835751216,-118.40712139982843,33.91838112879152
248,2017-03-01 00:00:00-08,39.67069484608699,-118.1052005412634,34.047374661545405
314,2017-03-01 00:00:00-08,39.92433221980359,-118.13690474622007,34.088051078924785
587,2017-03-01 00:00:00-08,39.866106514639554,-118.4615035154239,34.27113281661439
192,2017-03-01 00:00:00-08,39.875282727186466,-118.38088880785152,33.95581867879357
374,2017-03-01 00:00:00-08,39.567438027329324,-118.43612368035548,34.0705391932394
78,2017-03-01 00:00:00-08,40.07149259315028,-118.38378345557165,33.844261356667005
225,2017-03-01 00:00:00-08,39.66568158546109,-118.15405260913892,34.020987853922534
181,2017-03-01 00:00:00-08,40.31772444079188,-118.21604168723209,33.975882280991726
335,2017-03-01 00:00:00-08,40.49090524845457,-118.19504911614092,34.09132457203293
308,2017-03-01 00:00:00-08,38.71069198910787,-118.24389805849121,34.0648937015559
38,2017-03-01 00:00:00-08,40.67291725603788,-118.38755746973472,33.79590255526595
70,2017-03-01 00:00:00-08,39.11368829328704,-118.29028957596792,33.84884985533922
43,2017-03-01 00:00:00-08,39.189124229303665,-118.29876864756694,33.81532029127034
74,2017-03-01 00:00:00-08,39.809767380609046,-118.21918990252824,33.86432543623646
353,2017-03-01 00:00:00-08,40.18826918627628,-118.32451675045183,34.0790602756786
114,2017-03-01 00:00:00-08,38.50788605446754,-118.25087801486009,33.90495324219908
223,2017-03-01 00:00:00-08,39.91193480984811,-118.18968987047359,34.01327589345884
418,2017-03-01 00:00:00-08,40.43049921733628,-118.51678589943938,34.08455797860193
285,2017-03-01 00:00:00-08,39.0690555591885,-118.2392505853596,34.05005794576028
509,2017-03-01 00:00:00-08,39.890868016564646,-118.3393737911467,34.1867810604178
